beta1,beta2,beta3,gen1,gen2,gen3,gen4,gen5,gen6,gen7,gen8,gen9,gen10,gen11,gen12,gen13,gen14,gen15,gen16,gen17,gen18,gen19,gen20,gen21,gen22,gen23,gen24,gen25,gen26,gen27,gen28,gen29,gen30,gen31,gen32,gen33,gen34,gen35,gen36,gen37,gen38,gen39,gen40,gen41,gen42,gen43,gen44,gen45,gen46,gen47,gen48,gen49,gen50,gen51,gen52,gen53,gen54,gen55,gen56,gen57,gen58,gen59,gen60,gen61,gen62,gen63,gen64,gen65,gen66,gen67,gen68,gen69,gen70,gen71,gen72,gen73,gen74,gen75,gen76,gen77,gen78,gen79,gen80,gen81,gen82,gen83,gen84,gen85,gen86,gen87,gen88,gen89,gen90,gen91,gen92,gen93,gen94,gen95,gen96,gen97,gen98,gen99,gen100
1.0,3.0,1.0,0.21051632001141557,0.21051632001141557,0.2610185015838431,0.26680371963443394,0.2873182990233913,0.28803245869136657,0.3592009894176727,0.36242945065924304,0.40099140418214946,0.4020718607346178,0.4524185407572395,0.4524185407572395,0.45692743741245406,0.4611516132426328,0.4669467348319589,0.4755493244941423,0.47852337887491236,0.47852337887491236,0.4850035842270728,0.4855311231775087,0.49017437328866775,0.4927007147815923,0.4945120894448537,0.4945120894448537,0.5028944600964332,0.5028944600964332,0.5045025242748961,0.5054692098002038,0.5124562404845838,0.5134150050154066,0.5134150050154066,0.5134150050154066,0.5140781290568681,0.516202401989965,0.5172059779471075,0.5201426199658119,0.5201426199658119,0.5215810390779072,0.5218121751704642,0.5223666072715343,0.5224694205591659,0.5273879437279058,0.5273879437279058,0.5279850747948551,0.5279850747948551,0.5291519427299217,0.5291519427299217,0.5296154854329228,0.530301511446203,0.5313653173560677,0.5329383755689335,0.5329383755689335,0.5329987115570004,0.5349019520271749,0.5354612407446859,0.5363836809877761,0.5363836809877761,0.537726401742075,0.537726401742075,0.537726401742075,0.5396509900147451,0.5396509900147451,0.5396509900147451,0.5400103865423937,0.5413135326116969,0.5413714554275226,0.5413714554275226,0.5418310045537702,0.5418310045537702,0.5424418876216904,0.5428199937840035,0.5428312198779532,0.5431324792609223,0.5436997147126121,0.5440818119325213,0.5447948620933979,0.5450356651164967,0.5450448227928698,0.5454320670710994,0.5460293267915092,0.5460793670243198,0.5460793670243198,0.5462049639368014,0.54753838687203,0.54753838687203,0.5479286916553481,0.5479286916553481,0.5479286916553481,0.5479286916553481,0.5480483890367972,0.5480689289999613,0.5484467765736237,0.5492738040193861,0.5492738040193861,0.5492738040193861,0.5492738040193861,0.5492925020428339,0.5492925020428339,0.5494496676518734,0.5497380087815955
3.0,3.0,1.0,0.20432008530746792,0.20432008530746792,0.26290485416344117,0.26290485416344117,0.29442028072422416,0.32698402238319835,0.3341802529994367,0.4088790578632694,0.41344847308981936,0.429325808847354,0.4475421758336287,0.45350951621127245,0.4655752830558853,0.4655752830558853,0.46562393833774135,0.4728434873665678,0.478551201767628,0.4804696483104725,0.4854186469236051,0.4858971683770973,0.4930767696824366,0.49501594760551204,0.4995542522262699,0.4995542522262699,0.5013073365691559,0.5013073365691559,0.5115397723478106,0.5115397723478106,0.5115397723478106,0.5115397723478106,0.5115397723478106,0.5163685228440709,0.5163685228440709,0.5168499634702568,0.5170552473344814,0.5200474479244984,0.5200474479244984,0.5206035599473896,0.5215695637962178,0.5229486358341007,0.5240921222404712,0.5273416746775281,0.5273416746775281,0.5273416746775281,0.5287743528942817,0.5287743528942817,0.529869479825878,0.5299923852223527,0.5311705661114843,0.5323485119405134,0.5333407932715948,0.5336035080097452,0.5343264477131393,0.5355856453077724,0.5355856453077724,0.5363125376819935,0.5363125376819935,0.5378450170156698,0.5381209472374981,0.5381209472374981,0.5381209472374981,0.5388140655530806,0.539413217443779,0.5397947147717691,0.5408821282361301,0.5408821282361301,0.5408821282361301,0.5411984775977525,0.5416097968908621,0.5426383961571409,0.5426383961571409,0.5429784467840695,0.5432253455658727,0.5432253455658727,0.5434934596659909,0.5435886209524805,0.5437418435759256,0.5439676247725135,0.5444348706328795,0.5446162061079299,0.5453246067142027,0.5453246067142027,0.5453246067142027,0.5455263670891195,0.5467417997680586,0.5467417997680586,0.5467417997680586,0.5467417997680586,0.5467417997680586,0.547160111880318,0.5472248680295947,0.5474254849885232,0.5476497399300837,0.5477888059691752,0.5477888059691752,0.5477888059691752,0.5480172592612412,0.548319304800543,0.5484897381089946,0.5488580741276123
0.1,5.0,3.0,0.07449771450399731,0.07449771450399731,0.10660694227971852,0.10660694227971852,0.11857509089347933,0.13360773046935814,0.13360773046935814,0.1348932669081798,0.14755990502226607,0.14755990502226607,0.15293804560424118,0.15413294385173645,0.15774431972892056,0.15774431972892056,0.16020720288161255,0.1712156602422248,0.1712156602422248,0.1756534589910318,0.17837733381104934,0.17891931751628065,0.17891931751628065,0.1819341461111023,0.1856891076817979,0.19270494854184977,0.19410127297938756,0.19497439211024697,0.19537512698076742,0.1988205602333366,0.1988205602333366,0.19999734375479863,0.19999734375479863,0.20289952033884442,0.20460365353600418,0.20484970923327048,0.2069474433043321,0.20787765037376874,0.20787765037376874,0.21044496210348604,0.21044496210348604,0.21214069707504224,0.21214069707504224,0.21445091397926697,0.21445091397926697,0.21514480794102547,0.21514480794102547,0.21588096589364558,0.21736478053482666,0.2174408271500729,0.2177968593566686,0.21921544897439443,0.2200669237480608,0.22070747820753392,0.22078252961244516,0.22233574548286028,0.2229385166273015,0.2251411714279693,0.2251411714279693,0.2251411714279693,0.2251411714279693,0.22633988724483642,0.22661211571984502,0.22661211571984502,0.22742396774298734,0.2276805512925073,0.22797891204468468,0.22968302561155352,0.22968302561155352,0.22968302561155352,0.2306039499885472,0.23081084268331004,0.23096844897797505,0.23139575250725983,0.23155962408768163,0.23155962408768163,0.2319708895993812,0.23200736719970882,0.23337691149266637,0.23337691149266637,0.23380160052927007,0.23414199431373592,0.23414199431373592,0.234417870408674,0.2345864294180301,0.23525928484595832,0.23550065174182866,0.2359739385479307,0.2359739385479307,0.23628215825376706,0.23628215825376706,0.23662992698991386,0.23695943042255369,0.23712501747099188,0.23716532640236235,0.23716532640236235,0.23760751648387726,0.2376206261627279,0.23809060548501024,0.23809060548501024,0.23809060548501024,0.2384441275355608
1.0,3.0,3.0,0.1686508629460592,0.1686508629460592,0.1686508629460592,0.18576697984318644,0.18576697984318644,0.19064246897924358,0.20721565681386805,0.20721565681386805,0.21124669782105981,0.21232841661486657,0.21232841661486657,0.21307747055437912,0.22055486173452607,0.22675860969722697,0.2301229304849719,0.23190406617211926,0.2398053745269712,0.2398053745269712,0.2398053745269712,0.24408982292201065,0.24408982292201065,0.24466515056815408,0.2508235951899463,0.25230595492629615,0.25230595492629615,0.2566340971212023,0.2602870986579921,0.2602870986579921,0.2602870986579921,0.26338929653839227,0.26420365408244006,0.2688834631093274,0.2688834631093274,0.269389412780289,0.2703198660487471,0.2703198660487471,0.27244768025471844,0.27498394696503925,0.27498394696503925,0.2764781805961712,0.2778311509445626,0.27929878833523814,0.27929878833523814,0.28221821334511354,0.28221821334511354,0.2831212645088791,0.2862778259243765,0.2865725102915268,0.2865725102915268,0.2867212522569667,0.2883890607164148,0.288437614653836,0.28921739365627136,0.29157418481946906,0.29157418481946906,0.29172189856864544,0.2920424812792065,0.2930513600146472,0.29386521309932223,0.2941063603556096,0.29562792365909746,0.29562792365909746,0.29608421228436266,0.2973626979376664,0.2981341937515309,0.2981341937515309,0.2989877291507584,0.29909966288637635,0.29969047626172857,0.3000658861583786,0.30052026885626415,0.30121872359631907,0.3019134693617625,0.3024104496152734,0.3024104496152734,0.30327770183395136,0.30327770183395136,0.3041634015651558,0.30432883534116967,0.30432883534116967,0.3048442693356908,0.30508630265840453,0.30541989567806993,0.3055933983649326,0.30665397204999223,0.30670801387947877,0.3068103983850429,0.30748805090251274,0.30776027536577155,0.30776027536577155,0.30801489645353003,0.3081020380398171,0.30817925206257585,0.3088702597849107,0.3088702597849107,0.3092733230349335,0.309542033536802,0.31002964286326223,0.31002964286326223,0.3103156106120286
0.4,5.0,1.0,0.07449771450399731,0.07449771450399731,0.10660694227971852,0.11057402874241669,0.12510427327331056,0.1256229688054688,0.18150804277957272,0.18423513968475622,0.21805117854742875,0.21903127587372667,0.29097431528382367,0.2935172608837178,0.3165783627245216,0.3441699510427781,0.3513072572032806,0.3703693332885423,0.3703693332885423,0.3835144444843831,0.4109049568847762,0.4109049568847762,0.4109049568847762,0.41295117246911583,0.4147230886712622,0.41551614831148825,0.41930770120559774,0.42233562608444003,0.4233100891331194,0.4248362253305909,0.4297547205120449,0.43588402606707466,0.4373727752865903,0.43821781292264034,0.4390077964666025,0.4424066620001967,0.4436647568147377,0.44415031186024195,0.44646847050434785,0.4465228920747035,0.4500647090979146,0.45201676666621443,0.45288956367171906,0.45288956367171906,0.4543363708685364,0.4571065221723961,0.4573900253833366,0.4624261698740363,0.4624261698740363,0.4624261698740363,0.46242955683306425,0.4628014640232036,0.4634340856292711,0.46541726606256445,0.4662036594935337,0.46687022483684976,0.4673787453796461,0.46755454784266764,0.46848446855027237,0.4688010013214478,0.46975631340369545,0.4721268516785878,0.4721268516785878,0.47248908128703493,0.47248908128703493,0.4730105840281592,0.47335999643490884,0.4743226240336749,0.4743226240336749,0.47488896000421893,0.47568050525829875,0.47663744567473715,0.47663744567473715,0.47663744567473715,0.47663744567473715,0.47669282000461816,0.4770749875849468,0.4775376584003973,0.478278126658445,0.4788839255020882,0.47894470039928155,0.4795044540795917,0.4795044540795917,0.4795044540795917,0.48107089890102744,0.48107089890102744,0.48107089890102744,0.48107089890102744,0.4811159223369475,0.48159153068591765,0.48159153068591765,0.48159153068591765,0.4818474195398455,0.482214133012569,0.482214133012569,0.482214133012569,0.48301979482489316,0.48328151638808414,0.48328151638808414,0.48330443614617064,0.48330443614617064,0.4835914492610779
3.0,0.4,0.1,0.20432008530746792,0.21674898001292592,0.24665051456255227,0.3315621811790235,0.3581298896195907,0.3581298896195907,0.41863845910137,0.41863845910137,0.4544163514297162,0.470864475782993,0.49965147640033714,0.532807088106972,0.5595017153335514,0.6054588379415203,0.6100512348332356,0.6309536787048662,0.6563654344960945,0.6651498024856249,0.6809127205848429,0.6828282514200029,0.7181518807445583,0.7194518310024773,0.7350467856590811,0.7435498876608091,0.7466036662002541,0.7667666284259459,0.7732875806161439,0.7732875806161439,0.781618361699058,0.7857330535049154,0.7995695656380409,0.8025108408792313,0.8074516895787206,0.8150391686663022,0.8150391686663022,0.8192967403797845,0.8242014800880424,0.828016460544689,0.8284380414047687,0.8332062958532248,0.8340966777740081,0.8340966777740081,0.838048797510206,0.8419819940877042,0.8422502353351196,0.8428336409684088,0.8432561596012732,0.8461524384189302,0.8484674815974496,0.8487313008006501,0.8524639733313617,0.8524639733313617,0.8527913512337929,0.8533835980273163,0.8533835980273163,0.8543017817172485,0.8562457278587962,0.8574554622803965,0.8574554622803965,0.8586176373642372,0.8596440482371872,0.8604283455506526,0.8604283455506526,0.8617651778841012,0.8617662439121363,0.8626965265099356,0.8636105806760345,0.8636105806760345,0.8636105806760345,0.8636105806760345,0.8637628319563077,0.8640212723967515,0.866372729432014,0.866372729432014,0.8670663520238528,0.8680002560957154,0.8680002560957154,0.8680002560957154,0.8680002560957154,0.8680002560957154,0.8681475934822209,0.8686411011300633,0.8686771418184112,0.8693167326408681,0.8693167326408681,0.8697636493479447,0.8703410195825663,0.8707261889028634,0.8715457298051456,0.8715457298051456,0.8715457298051456,0.8715457298051456,0.8715457298051456,0.8715457298051456,0.8715457298051456,0.8723881312035777,0.8723881312035777,0.8723974596645554,0.8725338946693,0.8725338946693
5.0,0.4,5.0,0.051483856476847986,0.053064401831668606,0.05465302121229127,0.0547916836601476,0.062212361615546816,0.06312251832530918,0.06423641072558281,0.06794960573143093,0.07017965543202759,0.07022892892138957,0.07337782990496981,0.07674344284495402,0.07757706070509185,0.07795451884544422,0.0833741681655209,0.08594450629816895,0.08767390230163298,0.08771585102457356,0.08905103918468289,0.0900425963565854,0.09347190171211457,0.09404575325704596,0.09534288348709759,0.09534288348709759,0.09724450831917245,0.10012593185337187,0.10012593185337187,0.10012593185337187,0.10126504447463654,0.10355852675178284,0.10355852675178284,0.10548248854321196,0.1055509158436561,0.10637176005641655,0.10808212699976369,0.11036071009200812,0.11036071009200812,0.11188891351413358,0.11329318331928576,0.11329318331928576,0.11329318331928576,0.11329318331928576,0.11407218005166168,0.11435663521496317,0.11435663521496317,0.11435663521496317,0.11548444257158096,0.1170445966917619,0.1170445966917619,0.1170445966917619,0.11848074518416729,0.11848074518416729,0.11848074518416729,0.1188837876110259,0.11889608307242024,0.12004847783597389,0.12004847783597389,0.12004847783597389,0.1200882343490211,0.12176389358187813,0.12176389358187813,0.12176389358187813,0.12176389358187813,0.12277171131260925,0.1231007698116475,0.1231007698116475,0.1231007698116475,0.12321791734282873,0.12418580564788638,0.12444989192729558,0.12449655939035192,0.12449655939035192,0.12486832164982369,0.12486832164982369,0.1254249853461542,0.12575191459844068,0.12575191459844068,0.12613614696651296,0.12613614696651296,0.12652431646199613,0.12707019630610528,0.12707019630610528,0.12765489002277747,0.12765489002277747,0.12794448207779358,0.1285626708368493,0.1285626708368493,0.1285626708368493,0.1285626708368493,0.12891205513876466,0.12891205513876466,0.12891205513876466,0.12891205513876466,0.12922188770769882,0.12922188770769882,0.13062126530935347,0.13062126530935347,0.13072397719549605,0.1310938683907613,0.13118722784551642
3.0,3.0,0.4,0.20432008530746792,0.20432008530746792,0.26290485416344117,0.26290485416344117,0.29442028072422416,0.32698402238319835,0.3341802529994367,0.4088790578632694,0.4210610978063463,0.44934819379558943,0.44947932967770043,0.4833961780544172,0.5068479186471028,0.5068479186471028,0.5368812879517676,0.5385404662937743,0.5634805377684963,0.5634805377684963,0.568726119647722,0.5881168803761679,0.6020906847199875,0.6177259394087043,0.6199236416334413,0.6237413444479561,0.6341672295733557,0.645489994598176,0.6510197355511873,0.6594975117960031,0.6594975117960031,0.6634372182443973,0.6634372182443973,0.6669485095430444,0.672099270815145,0.6749738789901727,0.6779347887735931,0.6791985328697231,0.6793194903391025,0.6796172013260798,0.68525336777876,0.68525336777876,0.68525336777876,0.6883099696404797,0.6903039187793139,0.6903039187793139,0.6903039187793139,0.690338131110005,0.6926549256087234,0.6938250902157793,0.6938250902157793,0.6953891525422218,0.6953891525422218,0.6953891525422218,0.6956835632614845,0.6960896862787047,0.696825534881986,0.6978653048023209,0.6988038619959313,0.6988038619959313,0.6999324240157261,0.6999324240157261,0.6999324240157261,0.7010225151362345,0.7014892645854517,0.7018302345910719,0.7031024066026614,0.7031024066026614,0.7031024066026614,0.7037239118079075,0.7038541571169973,0.7038770250211024,0.7049245402408748,0.7049245402408748,0.7051642796516766,0.7055626864103793,0.7063956049538614,0.7069851379989123,0.7069851379989123,0.707545027429175,0.707545027429175,0.7087223847123172,0.7087223847123172,0.7087223847123172,0.7090185112174524,0.7093018319704236,0.7095349184949764,0.7095349184949764,0.7095349184949764,0.7103957351060197,0.7103957351060197,0.7103957351060197,0.7110781233078597,0.7110781233078597,0.7110781233078597,0.7110781233078597,0.7110781233078597,0.7113345747956168,0.7113345747956168,0.7116028636218954,0.7116915619406853,0.7117584512586935
0.1,0.1,0.4,0.8316420278745352,0.8316420278745352,0.8458235222752345,0.8557135511841449,0.8690998029771994,0.8690998029771994,0.8712764926265855,0.8746685035284985,0.8812165542725868,0.8821743949071179,0.883386806952378,0.8852873023437648,0.8884808582267772,0.8896587412694826,0.8899189611786372,0.8901339466417043,0.8932100916015915,0.8932100916015915,0.8932100916015915,0.8970506691991237,0.8970506691991237,0.8970506691991237,0.8970506691991237,0.8970506691991237,0.8981385519119743,0.8987262695040757,0.8998768011490634,0.8998768011490634,0.8998768011490634,0.9000253959313887,0.9011997561853297,0.9025215645950811,0.9025215645950811,0.9025215645950811,0.9025215645950811,0.9025215645950811,0.9035477221370581,0.9035477221370581,0.9035477221370581,0.9040597190843459,0.904250495092177,0.9047889958905281,0.9047889958905281,0.9054491259060417,0.9059844631854725,0.9059844631854725,0.9059844631854725,0.9059844631854725,0.9060156679563376,0.9060156679563376,0.9065922138099979,0.9065922138099979,0.9068022081452046,0.9074969917298997,0.9074969917298997,0.9080247601000752,0.9080247601000752,0.9082054989915129,0.9082054989915129,0.9082054989915129,0.9083074492792337,0.9083561702538322,0.9085727701604215,0.9085727701604215,0.9090814812487378,0.9091439001255032,0.9091439001255032,0.9091439001255032,0.9091439001255032,0.9091439001255032,0.909472255999583,0.9095532965066041,0.9095532965066041,0.9095770033912477,0.9095973389398092,0.9099496520324153,0.9099496520324153,0.9099511966660071,0.9100152402931648,0.9100152402931648,0.9102172606142586,0.9102172606142586,0.9102172606142586,0.9102781003070545,0.9103601989658537,0.9103907928739785,0.9108359953313089,0.9108359953313089,0.9108359953313089,0.9108407147790311,0.9109406667761667,0.9109910849241689,0.910994793116162,0.911005492093485,0.911019326398627,0.9111131725319052,0.9116695338316432,0.9116695338316432,0.9116695338316432,0.9116695338316432
5.0,0.4,1.0,0.07087913933680677,0.07820990722551434,0.09700706754619715,0.1588333320065508,0.18060687634986106,0.18060687634986106,0.2342781964439763,0.2342781964439763,0.26859004827396116,0.2849879806952709,0.31461442065339973,0.35017353705002063,0.3798997757775497,0.42537406435437897,0.42537406435437897,0.4364445303862243,0.4514633676693066,0.4514633676693066,0.45724291868491707,0.459746207495479,0.459746207495479,0.46416769608755937,0.4730571341246647,0.4769037317532966,0.4784070700828299,0.48684773385874625,0.4878896732705856,0.4902198333150541,0.4977581051732895,0.5025768625955537,0.5039253821337479,0.5066388770466612,0.5100136223364263,0.5104729042403909,0.5121809155291206,0.515510722372973,0.5190621052473212,0.5203886421480126,0.5203886421480126,0.5236245656658317,0.5248605612153422,0.5274820515122718,0.5297503022765195,0.5297503022765195,0.5318857784287604,0.5334850349614211,0.5341744636997591,0.5366311674742004,0.5366450298254425,0.5384273313367287,0.5397688551873407,0.5419039861937134,0.5438213577834264,0.5438213577834264,0.5438213577834264,0.5451597923660039,0.5468065021934029,0.5476848529188415,0.5476848529188415,0.5482799165236185,0.5500556376596035,0.5500771378696164,0.550926394847651,0.5527544596633559,0.5527544596633559,0.5532845452144962,0.5534474120868969,0.553686857052203,0.5545236185843082,0.5555978685277534,0.556194178702151,0.556194178702151,0.5563429401520908,0.5563471399083532,0.5570443047423852,0.5580384727848067,0.5582825925947539,0.5582825925947539,0.5585399561586448,0.5590660511352246,0.5590660511352246,0.5595592382666603,0.5595592382666603,0.5599663536103751,0.5605159365597236,0.5605247710254586,0.5612902649322085,0.5613603252652051,0.5622312421291401,0.5622312421291401,0.5622312421291401,0.5622312421291401,0.5623461778315465,0.5626695164648157,0.5626695164648157,0.5629631679996404,0.5629631679996404,0.5632645591820111,0.5632645591820111,0.5637617324179288
0.1,0.1,1.0,0.6307264906175547,0.6307264906175547,0.657959855681893,0.6773623039566703,0.7041645033490753,0.7041645033490753,0.7085817978169683,0.7291509005635087,0.7617091388597907,0.7617091388597907,0.7720197531581123,0.7720197531581123,0.7752974901611901,0.7793560383689326,0.7907033872606509,0.7930264590358492,0.8000251048505513,0.8000251048505513,0.8046762808878622,0.8102105233836536,0.8122468009876335,0.8137549829202801,0.8169098522806707,0.8169098522806707,0.8183746509398528,0.8230070648545442,0.8262728237322946,0.8263541682498814,0.8323196963372445,0.8323196963372445,0.8331959749598126,0.8349285616091213,0.8364767553537253,0.8377298480147769,0.8394106137311307,0.8406161847351936,0.8425167903554623,0.8460198020470923,0.8463305592996841,0.8469213208177813,0.8487595416924703,0.8494196940050737,0.8494196940050737,0.8494196940050737,0.8510364877831649,0.8527339321752956,0.8572417364258443,0.8572417364258443,0.8572417364258443,0.8572417364258443,0.8576523689233736,0.8599360521785664,0.8599360521785664,0.8599360521785664,0.8606003719821946,0.8606003719821946,0.8606003719821946,0.8628005209689236,0.8628005209689236,0.8628005209689236,0.8628005209689236,0.8628005209689236,0.8629998208191955,0.863058073110525,0.8643956778365259,0.8643956778365259,0.8643956778365259,0.8645007285734867,0.8645007285734867,0.8645007285734867,0.8657251306375272,0.8657251306375272,0.8657310404254529,0.8658816349891659,0.8658816349891659,0.8658816349891659,0.8658816349891659,0.8662358223264695,0.8662358223264695,0.8670299561176238,0.8670484863461191,0.8670484863461191,0.8670829745503468,0.8676129203223709,0.8676129203223709,0.8676129203223709,0.8676129203223709,0.8676460420235313,0.8676619503108812,0.8681681254669912,0.8681681254669912,0.8681681254669912,0.8681681254669912,0.8681752227125985,0.8681752227125985,0.8684656747761688,0.8684890051695765,0.8684890051695765,0.8686151701909942,0.8686218794588579
0.1,0.1,0.1,0.9423949544618163,0.9423949544618163,0.9427908215759566,0.9431011812413727,0.9443650388891379,0.9454911929533286,0.9458969698714198,0.9467660331067154,0.9469921980603317,0.9473098497356607,0.948763965019573,0.948763965019573,0.949224841217052,0.950418603018084,0.950418603018084,0.9505747062587089,0.9506262237562881,0.9514306585577378,0.9520195459462982,0.9524680989630655,0.9530719057944815,0.9530719057944815,0.9530719057944815,0.9536570539151906,0.9536570539151906,0.9538654415703292,0.9545005412368692,0.9545005412368692,0.9545005412368692,0.9551866338551045,0.9551936404559964,0.955445379426919,0.955445379426919,0.9557630128503349,0.9557630128503349,0.9563780398844502,0.9563780398844502,0.9563780398844502,0.9567887416349125,0.9567887416349125,0.9567887416349125,0.9568482308298533,0.9571956732611719,0.9571956732611719,0.9572045786836924,0.9573963737353277,0.9574599453353475,0.9574599453353475,0.9577274632680242,0.9577274632680242,0.9577274632680242,0.9579622484991123,0.9580572858517028,0.9582494110747888,0.9582521524652619,0.9582521524652619,0.9582696794841773,0.9583295345572226,0.9584702040959626,0.9585789542253655,0.9586527820788944,0.9586527820788944,0.958781040675906,0.9591209743651726,0.9591209743651726,0.9591209743651726,0.9591209743651726,0.9591209743651726,0.9591209743651726,0.9591227598134212,0.9592460901808052,0.9592460901808052,0.959333527577507,0.9593617511075934,0.9593617511075934,0.9593617511075934,0.9595011217260637,0.9595011217260637,0.9596023484500149,0.9596391097818154,0.9596391097818154,0.9596391097818154,0.9596391097818154,0.959725495870636,0.959725495870636,0.9597366772467244,0.95974352765326,0.9597631656423904,0.9597631656423904,0.9599701458115342,0.9599701458115342,0.9599834894073271,0.9600481636212297,0.9600831745471229,0.9600831745471229,0.9600831745471229,0.9600831745471229,0.9600831745471229,0.960128589877216,0.960128589877216
1.0,1.0,1.0,0.552496489070661,0.552496489070661,0.5548217253082383,0.5566508647943137,0.5641557357132689,0.5709195021428719,0.5733744576101932,0.5786642929169519,0.5800481021457523,0.5819967097567368,0.5909922884766236,0.5909922884766236,0.5938694049668596,0.6013804196976696,0.6013804196976696,0.6023688983351992,0.6026954387685917,0.6078150069120805,0.6115875696460937,0.6144752395480505,0.6183817700653595,0.6183817700653595,0.6183817700653595,0.6221888939509298,0.6221888939509298,0.6235498030062596,0.6277139638843076,0.6277139638843076,0.6277139638843076,0.6322405787153045,0.6322869571242301,0.6339553117415899,0.6339553117415899,0.6360660227358333,0.6360660227358333,0.6401709372320429,0.6401709372320429,0.6401709372320429,0.6429253708938372,0.6429253708938372,0.6429253708938372,0.6433252273516842,0.6456650348279092,0.6456650348279092,0.6457251078185973,0.6470201142490344,0.6474498672497625,0.6474498672497625,0.6492611428658889,0.6492611428658889,0.6492611428658889,0.6508545523348521,0.6515005393291203,0.6528082137605671,0.6528268897465507,0.6528268897465507,0.652946305612572,0.6533542610826016,0.6543139286194216,0.655056706707759,0.6555613933064264,0.6555613933064264,0.6564390001520969,0.6587701068348238,0.6587701068348238,0.6587701068348238,0.6587701068348238,0.6587701068348238,0.6587701068348238,0.6587823702491156,0.6596299666625894,0.6596299666625894,0.660231480615823,0.6604257460060454,0.6604257460060454,0.6604257460060454,0.6613858024204085,0.6613858024204085,0.6620838913516773,0.662337572284163,0.662337572284163,0.662337572284163,0.662337572284163,0.6629340458448664,0.6629340458448664,0.663011285675978,0.6630586116023619,0.6631942971939153,0.6631942971939153,0.6646259145177618,0.6646259145177618,0.6647183033731989,0.6651662607566632,0.6654088726340557,0.6654088726340557,0.6654088726340557,0.6654088726340557,0.6654088726340557,0.6657237015777154,0.6657237015777154
5.0,5.0,0.1,0.07087913933680677,0.07087913933680677,0.10789409453021825,0.10789409453021825,0.1303005365635313,0.15519493855727792,0.16092912098931708,0.22524653147051105,0.23654214499261475,0.2636159400808022,0.26374417349415724,0.29774103057561796,0.32220290052937794,0.32220290052937794,0.35464767150690396,0.3564762249691361,0.38441311909835174,0.38441311909835174,0.39039593832221703,0.4128314181664939,0.42930885533575336,0.448049913203474,0.4507097971135486,0.4553453299025543,0.4681010985718897,0.4821133876943523,0.4890165873390822,0.49967612880436546,0.49967612880436546,0.5046609710447365,0.5046609710447365,0.5091204133770778,0.5181272040292397,0.5227495436551011,0.5314965350735815,0.5314965350735815,0.5398802923365703,0.5398802923365703,0.5453604143740121,0.5464372042756138,0.5505389940355451,0.5505823722925945,0.5535528220667503,0.5606169306940166,0.5610673336998356,0.5641385504366255,0.5646059549701099,0.5666572757604996,0.571069125070607,0.5715507553244202,0.5786768413648575,0.5786768413648575,0.5790326480752159,0.5797118737237857,0.5799726008723445,0.5833035287701513,0.58852167908956,0.58852167908956,0.58852167908956,0.5905775510609846,0.595689606127312,0.5966651630741936,0.5966651630741936,0.5966651630741936,0.5974281416425756,0.5976412784726214,0.5994507298883459,0.6014693641757435,0.6014693641757435,0.6051520432211943,0.6051535897802219,0.6053156481861056,0.6079226175594189,0.608146203576718,0.6097744456271021,0.6099974768146971,0.6099974768146971,0.614036592127702,0.614036592127702,0.6144704210539153,0.6144704210539153,0.6159716411862947,0.6159716411862947,0.6167609364017684,0.6167609364017684,0.6179630582721003,0.6192155710419928,0.6192155710419928,0.6195402694864127,0.6223501371601197,0.6236732425062227,0.6236732425062227,0.6236732425062227,0.6238583950942204,0.6244113522825613,0.6244227702118286,0.6247982201335112,0.6265563212658971,0.6265563212658971,0.6271471365852352
0.1,3.0,3.0,0.1686508629460592,0.1686508629460592,0.1686508629460592,0.18576697984318644,0.18576697984318644,0.19064246897924358,0.20721565681386805,0.20721565681386805,0.21124669782105981,0.21232841661486657,0.21232841661486657,0.21307747055437912,0.22055486173452607,0.22675860969722697,0.2301229304849719,0.23190406617211926,0.2398053745269712,0.2398053745269712,0.2398053745269712,0.24408982292201065,0.24408982292201065,0.24466515056815408,0.2508235951899463,0.25230595492629615,0.25230595492629615,0.2566340971212023,0.2602870986579921,0.2602870986579921,0.2602870986579921,0.26338929653839227,0.26420365408244006,0.2688834631093274,0.2688834631093274,0.269389412780289,0.2703198660487471,0.2703198660487471,0.27244768025471844,0.27498394696503925,0.27498394696503925,0.2764781805961712,0.2778311509445626,0.27929878833523814,0.27929878833523814,0.28221821334511354,0.28221821334511354,0.2831212645088791,0.2862778259243765,0.2865725102915268,0.2865725102915268,0.2867212522569667,0.2883890607164148,0.288437614653836,0.28921739365627136,0.29157418481946906,0.29157418481946906,0.29172189856864544,0.2920424812792065,0.2930513600146472,0.29386521309932223,0.2941063603556096,0.29562792365909746,0.29562792365909746,0.29608421228436266,0.2973626979376664,0.2981341937515309,0.2981341937515309,0.2989877291507584,0.29909966288637635,0.29969047626172857,0.3000658861583786,0.30052026885626415,0.30121872359631907,0.3019134693617625,0.3024104496152734,0.3024104496152734,0.30327770183395136,0.30327770183395136,0.3041634015651558,0.30432883534116967,0.30432883534116967,0.3048442693356908,0.30508630265840453,0.30541989567806993,0.3055933983649326,0.30665397204999223,0.30670801387947877,0.3068103983850429,0.30748805090251274,0.30776027536577155,0.30776027536577155,0.30801489645353003,0.3081020380398171,0.30817925206257585,0.3088702597849107,0.3088702597849107,0.3092733230349335,0.309542033536802,0.31002964286326223,0.31002964286326223,0.3103156106120286
