s1,s2,s3,gen1,gen2,gen3,gen4,gen5,gen6,gen7,gen8,gen9,gen10,gen11,gen12,gen13,gen14,gen15,gen16,gen17,gen18,gen19,gen20,gen21,gen22,gen23,gen24,gen25,gen26,gen27,gen28,gen29,gen30,gen31,gen32,gen33,gen34,gen35,gen36,gen37,gen38,gen39,gen40,gen41,gen42,gen43,gen44,gen45,gen46,gen47,gen48,gen49,gen50,gen51,gen52,gen53,gen54,gen55,gen56,gen57,gen58,gen59,gen60,gen61,gen62,gen63,gen64,gen65,gen66,gen67,gen68,gen69,gen70,gen71,gen72,gen73,gen74,gen75,gen76,gen77,gen78,gen79,gen80,gen81,gen82,gen83,gen84,gen85,gen86,gen87,gen88,gen89,gen90,gen91,gen92,gen93,gen94,gen95,gen96,gen97,gen98,gen99,gen100
0.2,0.2,0.6,0.4781038948029665,0.4882075144595884,0.4907742992969473,0.5031642049020338,0.5118397791143529,0.5139653282987998,0.5149080463609013,0.5219418431265525,0.5295795894622415,0.5349412648393238,0.5349412648393238,0.5435292905935977,0.544805974750471,0.544805974750471,0.5484701281726908,0.5513105174467199,0.5528855613378906,0.5533804533446545,0.5622923198962356,0.5622923198962356,0.5622923198962356,0.5646605430801579,0.5683866079739365,0.5683866079739365,0.5730158352852449,0.5730158352852449,0.57807141474625,0.57807141474625,0.57807141474625,0.5799449281694317,0.5799449281694317,0.5799449281694317,0.580033303985437,0.5818912951207047,0.5849595427281266,0.5854259247836691,0.5856640582932324,0.5856657203751656,0.5875495520818137,0.5905010651752426,0.5905010651752426,0.5906979361369933,0.5906979361369933,0.5933235502758016,0.5933950449704175,0.5933950449704175,0.5948223481351214,0.59603796656636,0.5976726926678471,0.5976726926678471,0.5982996560921817,0.5982996560921817,0.5995061666028194,0.5995061666028194,0.5995061666028194,0.5995061666028194,0.6003065877008513,0.6003065877008513,0.6027311685786844,0.6027311685786844,0.6036323082904973,0.6036323082904973,0.603936996542545,0.603936996542545,0.604286635356371,0.604286635356371,0.605015768083477,0.6058592698936129,0.6062035729685049,0.6065622022519587,0.6065799516993237,0.6067423785948606,0.6068497094759293,0.6068522013336155,0.6074885223243119,0.607945574719244,0.607945574719244,0.607945574719244,0.608136630176204,0.608136630176204,0.6087105699721788,0.6093075568784931,0.6093075568784931,0.6093075568784931,0.6099893256529222,0.6099893256529222,0.6104727925437757,0.6104727925437757,0.6106756578477885,0.6106756578477885,0.6108234083403618,0.6114917179987498,0.6116833166001266,0.6116833166001266,0.6121820582611059,0.6121820582611059,0.6121820582611059,0.6124835359543465,0.6124835359543465,0.6126274020238044
0.6,0.2,0.8,0.45352936521489196,0.4636321953141068,0.4736905004117637,0.4736905004117637,0.4832507330879003,0.49547748393625385,0.49547748393625385,0.49547748393625385,0.5014762888849519,0.5120362483090198,0.5120362483090198,0.5120362483090198,0.5185012111465065,0.5185012111465065,0.5189674407899348,0.5216443920803553,0.5259007084998387,0.528633666979114,0.5323220838578866,0.5351698114134241,0.5388846281161214,0.5400146741719183,0.5400777451129163,0.5438264767640861,0.5443754712623907,0.5448121897967004,0.5471200294241922,0.5487564501565028,0.5487564501565028,0.55111234973426,0.55111234973426,0.55111234973426,0.5520791378624413,0.5548222487010843,0.5576779074412246,0.5576779074412246,0.5576779074412246,0.5585857788712886,0.560664497677434,0.560664497677434,0.560664497677434,0.5617855324556517,0.5619110405557024,0.565915758781409,0.565915758781409,0.565915758781409,0.565915758781409,0.566133665485858,0.566133665485858,0.5661487733222916,0.5688460741961532,0.5688460741961532,0.5688460741961532,0.5698068665988247,0.5699827216846265,0.5717983727413267,0.5717983727413267,0.5717983727413267,0.5717983727413267,0.5722451632133099,0.5722451632133099,0.5724200351223672,0.5731453970573733,0.574053783788879,0.5742990768413889,0.5742990768413889,0.5743636358949371,0.5744020112825756,0.5750329140736646,0.5761661494178113,0.5765284754329559,0.5766052291890811,0.5766052291890811,0.5770769850267878,0.5770769850267878,0.5772280611177448,0.5772280611177448,0.577890455512882,0.5780334938550254,0.5780334938550254,0.5785065160383214,0.5790014189565599,0.5790014189565599,0.580074371745892,0.580074371745892,0.580074371745892,0.580074371745892,0.5805563052579579,0.5805563052579579,0.5805563052579579,0.5805563052579579,0.5805563052579579,0.5810539534603845,0.5810539534603845,0.5810539534603845,0.5810539534603845,0.5813014849648026,0.5814641820775267,0.5817550649825074,0.5821633207089131
0.6,0.8,0.2,0.4973045884224968,0.4973045884224968,0.4973045884224968,0.4999840414776605,0.5071934292658086,0.5208326424979172,0.5208326424979172,0.5290773244388456,0.5307671833046403,0.5343458742220162,0.5394050912370085,0.5431675253127195,0.5529157726745423,0.5545386224776909,0.5547023369441133,0.5589081696571039,0.5630740561240805,0.5630740561240805,0.5686037506531768,0.5748948617736606,0.5748948617736606,0.5748948617736606,0.5759734829266827,0.5853406226599023,0.5853406226599023,0.5853406226599023,0.5853406226599023,0.5875396654796896,0.5887346124528197,0.5893998935819875,0.5927126526266948,0.5932467050254571,0.5943604642458794,0.5943604642458794,0.5969940731474067,0.6000286125365866,0.6000286125365866,0.6008470404787891,0.6008470404787891,0.6022898264214164,0.60451434745879,0.60451434745879,0.6059405620762428,0.6059405620762428,0.6064258411084242,0.6070632609165052,0.6080405299131185,0.6089947876233965,0.6093551943942901,0.6093551943942901,0.610902026100444,0.610902026100444,0.6120299080110178,0.6125394938170557,0.6125681074516419,0.6133035115218636,0.6143246133810863,0.6146981647566298,0.6157258040440451,0.6157258040440451,0.6160910366852386,0.6160910366852386,0.6171584535864891,0.6171825076625667,0.6177349919226628,0.6179808975686433,0.6193769722273472,0.6193769722273472,0.6196864913852285,0.6205745305137376,0.6205745305137376,0.6205745305137376,0.6205745305137376,0.6214130038431692,0.6215695030225133,0.6216036447712928,0.6227012330553002,0.6227012330553002,0.6231120958716314,0.6232584232775066,0.6232584232775066,0.6232584232775066,0.6233963537496263,0.6241905634029302,0.6243718074396777,0.624556797568221,0.6247215661685274,0.6254544179686921,0.6254544179686921,0.6259638552075087,0.6263610834398207,0.6263610834398207,0.6263610834398207,0.6264140769958202,0.6267860723723909,0.6273902889813643,0.6273902889813643,0.6275035158785175,0.6275035158785175,0.6280049932144894
0.2,0.4,0.2,0.5203163340868481,0.5203163340868481,0.5203163340868481,0.5295184980262106,0.5431023863060004,0.548807319708451,0.548807319708451,0.5503157058964638,0.5533785907312941,0.5588172197970794,0.5588172197970794,0.5735322446305269,0.5735322446305269,0.5759392470242394,0.5794296252734844,0.5804311328043723,0.5852080194619159,0.5852080194619159,0.5875128537710376,0.594108762585359,0.594108762585359,0.594108762585359,0.5943559841204076,0.5958829482824294,0.5970640089653821,0.5988698823538352,0.6008372853378989,0.6051495913445403,0.6051495913445403,0.6064199715201477,0.6064199715201477,0.6073095450123426,0.6077279517809299,0.6084789068992785,0.6107566857014405,0.613566019584944,0.613601830109565,0.6137703125380903,0.6143403415162006,0.6162628267789613,0.6162628267789613,0.6169883772988615,0.6169924186540597,0.621371887752199,0.621371887752199,0.621371887752199,0.6218859467504185,0.6220996424540655,0.6226196039189322,0.6233344684135105,0.6233344684135105,0.623608336473771,0.6246169895354519,0.625283904260682,0.6263083618839465,0.6269605664585352,0.6269605664585352,0.6281496979541246,0.6281496979541246,0.6283851746738753,0.6289694268629373,0.6298899042498126,0.6306995744019016,0.6310117198934934,0.6315956836877755,0.6316794652277096,0.6326222915304406,0.6327876737350555,0.633408308687557,0.6343756377819935,0.6343756377819935,0.6346110381463717,0.6348697893656552,0.6362039520828598,0.6362039520828598,0.6362039520828598,0.6362039520828598,0.6364622199752481,0.6374209168568972,0.6374209168568972,0.6374209168568972,0.6387683348848016,0.6387683348848016,0.6387683348848016,0.6387683348848016,0.6389666047602977,0.6396529823289903,0.6396529823289903,0.6400082160313363,0.6400500649601559,0.640619325781551,0.6414517925005115,0.6414517925005115,0.6416557266301643,0.64177129554725,0.64177129554725,0.6426214620118935,0.6426214620118935,0.642871189021791,0.642871189021791
0.4,0.6,1.0,0.4292635989662118,0.4393330823695932,0.4564263426795492,0.4564263426795492,0.46284822714504525,0.4667324013949168,0.47247815785265584,0.4818277510278006,0.4826795669917273,0.4852635050956258,0.488061193879762,0.49035493167588573,0.5041059660960149,0.5041059660960149,0.50439558169891,0.5120020157044717,0.5120020157044717,0.5139994016187295,0.5160053245803488,0.5185763180578031,0.518657817590408,0.5214526367794357,0.524485883814641,0.5283933028389186,0.5285874356593585,0.5352669377821255,0.5352669377821255,0.5352669377821255,0.538704484815726,0.538704484815726,0.5408946794260662,0.541225843415618,0.5436816512929956,0.5438380681042242,0.5453552489483161,0.5453552489483161,0.5453552489483161,0.5468706958781431,0.5469249248652074,0.5487086083544436,0.5499777308003988,0.5513215585058484,0.5516437685922323,0.5529426196894325,0.5529426196894325,0.5529426196894325,0.5553191851471005,0.5553191851471005,0.5557912368885065,0.5557912368885065,0.5570127407392688,0.5582979022765601,0.5594609216403815,0.560480672777739,0.560480672777739,0.5608580427020997,0.5613700897749949,0.5613700897749949,0.5623760912282667,0.563069343415767,0.5635759605171554,0.5637779841232519,0.5644917798107398,0.5644917798107398,0.5649285656069407,0.5652665086285938,0.5658291453903546,0.5658291453903546,0.5663544204901909,0.5675373276875921,0.5675965907530293,0.5684213020556549,0.5684213020556549,0.5695457331071969,0.5695457331071969,0.5695457331071969,0.5701520231098564,0.5701520231098564,0.5701520231098564,0.5705651905605847,0.5707605003607378,0.5710243843058154,0.5711896860095318,0.5711896860095318,0.571901750578917,0.571901750578917,0.5722639199429727,0.5727702664378498,0.5727702664378498,0.5730636778415581,0.5730636778415581,0.5733680656963555,0.5733882498204568,0.5734311487012267,0.5741272708061218,0.5742834820609026,0.5742834820609026,0.5754108481401038,0.5754108481401038,0.5754108481401038
1.0,0.4,0.2,0.4668366648890474,0.4729922983529632,0.491232671814347,0.5165682545972303,0.516651915553782,0.516651915553782,0.516651915553782,0.5226934593002954,0.5324179649241652,0.5352782088645484,0.5353918859271587,0.5413474783641731,0.5442286014170876,0.546969795536816,0.5550901165446802,0.5550901165446802,0.5550901165446802,0.556986562099873,0.5605665879312827,0.5622439651989367,0.5654539771841683,0.5654539771841683,0.5694031415867687,0.5708431378355735,0.5708431378355735,0.575982272107542,0.577061808548005,0.5773834870336736,0.5797857107721485,0.5839880253349005,0.5839880253349005,0.5840818643206787,0.5841076744435236,0.5860081589733792,0.5885853134179019,0.5893785333191834,0.5893785333191834,0.591556853573528,0.5936246810082713,0.5936246810082713,0.5942085662200147,0.5942085662200147,0.5963028589001129,0.5975965578801415,0.5984258353891398,0.5984335927294032,0.59892161648604,0.5993353158556123,0.6011072409203967,0.6011072409203967,0.6037805352710285,0.6037805352710285,0.6037805352710285,0.6041732174353724,0.6041732174353724,0.6045679748223216,0.6045847343671985,0.6049606040529811,0.605833145888319,0.6070102163840985,0.6070102163840985,0.6070102163840985,0.6072022933373828,0.6072022933373828,0.6072022933373828,0.6075588291503491,0.6083589482500373,0.6083589482500373,0.6084828110938336,0.6085961511533858,0.6089621330257341,0.6089621330257341,0.6104015897110533,0.6104015897110533,0.6105033080991812,0.6105033080991812,0.6105281828133391,0.6114089348958059,0.6116549962181189,0.6116549962181189,0.611926970946785,0.611926970946785,0.611926970946785,0.6119558564116794,0.6133714516206132,0.6133714516206132,0.6133714516206132,0.6133714516206132,0.6133714516206132,0.6135257381428175,0.613894231886451,0.613894231886451,0.6142173883852386,0.6142173883852386,0.6148291938288818,0.6148291938288818,0.6150031492707876,0.6150031492707876,0.6150031492707876,0.6150031492707876
0.8,0.6,0.6,0.4762131953469278,0.4762131953469278,0.4762131953469278,0.4762131953469278,0.4890266234760275,0.4915300983123013,0.49683432998412597,0.5043522064367494,0.5043522064367494,0.5043522064367494,0.5109505161141135,0.5167711464073813,0.5167711464073813,0.5175666259881642,0.5200837105171708,0.5269199041907864,0.5269199041907864,0.5316835842120144,0.5316835842120144,0.534479885574873,0.5377031779519719,0.5378149647012872,0.5384004633236448,0.5444424649827786,0.5444424649827786,0.5469780176675255,0.5502061099910315,0.5532543277118738,0.5532543277118738,0.5532543277118738,0.55745773516354,0.55745773516354,0.55745773516354,0.55745773516354,0.55745773516354,0.5592944653270419,0.5616096520651933,0.5625839939793559,0.5633796360791411,0.56484055587188,0.56484055587188,0.56484055587188,0.5660876940136905,0.5678635591960488,0.5682405672046709,0.568983244451234,0.568983244451234,0.570990226817406,0.5711139656947865,0.5715225002602796,0.5715225002602796,0.5715225002602796,0.573128329910636,0.5731852347546966,0.5731852347546966,0.5738413436033442,0.5759531692137402,0.5763310884441034,0.5763310884441034,0.576704564568929,0.576704564568929,0.5770704198998223,0.5789411103915444,0.5813535762576487,0.5813535762576487,0.5813535762576487,0.5813535762576487,0.5813535762576487,0.5813535762576487,0.5815236638031732,0.5816017723416418,0.5816017723416418,0.5822000646222196,0.5833763024257674,0.5836908946279212,0.5836908946279212,0.5838013109733191,0.5838013109733191,0.5838013109733191,0.5843758814084405,0.5843758814084405,0.5847637783400149,0.5857400014716918,0.5857400014716918,0.5862696278620395,0.5862696278620395,0.5862696278620395,0.5864809367236163,0.5864809367236163,0.5874643081549983,0.5874643081549983,0.5875401141455465,0.5875401141455465,0.5877128081899065,0.5877707368480165,0.5878677178656311,0.5878677178656311,0.5889308701810275,0.5893062802663039,0.5898522216256513
1.0,0.6,0.2,0.4668366648890474,0.4729922983529632,0.4891797304794806,0.4891797304794806,0.49438724494214437,0.5164023152735556,0.5213198098699687,0.5248997692198224,0.527931053991784,0.5361823776514913,0.5404888392584773,0.5422831910928626,0.5462357631815665,0.5471753225838993,0.5544534424776666,0.5557223896327083,0.5566358007321917,0.5580127578444549,0.5631540720021041,0.5631540720021041,0.56954888188321,0.56954888188321,0.56954888188321,0.5741630376585186,0.5745394366783484,0.5774557419461942,0.5778154788150799,0.5795541276136278,0.5795541276136278,0.5818380611413381,0.583775616178476,0.583775616178476,0.5856946970081949,0.5864760886479302,0.5869385031111087,0.5880663276616002,0.5891374905922078,0.5932206342857181,0.5936676774376222,0.5936676774376222,0.5936676774376222,0.5936676774376222,0.5950235277676424,0.5950235277676424,0.5967547520420086,0.5973297118897808,0.598500688687006,0.598500688687006,0.598500688687006,0.6012337749942233,0.6012337749942233,0.6019631526206465,0.6019631526206465,0.6019828522551289,0.6019828522551289,0.6032888216976799,0.6040835741280725,0.6042789312507204,0.6042789312507204,0.6053240000916068,0.6053480784772739,0.6056661964870613,0.6062312386891969,0.6062312386891969,0.6062312386891969,0.6064146023833694,0.6071853774646186,0.608441906913773,0.608441906913773,0.608441906913773,0.609164662173231,0.609164662173231,0.609164662173231,0.609164662173231,0.6092836856008522,0.6103236087082294,0.6103872503153157,0.6112197871132429,0.6112197871132429,0.6112197871132429,0.6112197871132429,0.6114306917954571,0.6118976762426538,0.6118976762426538,0.6122522582404821,0.6131436184829998,0.6131436184829998,0.6131436184829998,0.613185475266577,0.613185475266577,0.613185475266577,0.6139194622382471,0.6139194622382471,0.6139194622382471,0.6149138157761086,0.6149138157761086,0.6153250259321079,0.6153250259321079,0.6153250259321079,0.6153250259321079
1.0,0.8,0.2,0.4668366648890474,0.4686412473222686,0.49124216136764637,0.4994921924258505,0.5100532167843795,0.512387844432298,0.5185958741615264,0.524957478033758,0.5295259043629744,0.5303750587642779,0.5322394493451047,0.5425898534286672,0.5430609964436977,0.5485877979860021,0.5522501170619514,0.5533579960345246,0.5584676300384733,0.5608344138874047,0.5608344138874047,0.5635093653779767,0.5676698953255099,0.5692774452073218,0.5704443999307451,0.5707216872871367,0.5745124296428836,0.5745124296428836,0.5763007545329001,0.577946546882648,0.5801703644170803,0.5843586501980149,0.5843586501980149,0.5874822745275432,0.5890783374096116,0.5890783374096116,0.5916417503140657,0.5916417503140657,0.5916417503140657,0.5916417503140657,0.5925897131703373,0.5938505595013879,0.5938505595013879,0.5957186072857416,0.5957186072857416,0.5962787340733909,0.5977990045701235,0.5977990045701235,0.5981392735597167,0.5981392735597167,0.6009769118704454,0.6009769118704454,0.6024577195895015,0.6024577195895015,0.6030236005695778,0.6030236005695778,0.6030236005695778,0.6043726411919415,0.6054701248047081,0.6054701248047081,0.6054701248047081,0.6054701248047081,0.6059704157706017,0.6076491175063948,0.6076491175063948,0.609672767858734,0.609672767858734,0.609672767858734,0.609672767858734,0.611006699243497,0.611006699243497,0.611006699243497,0.611120528046858,0.611120528046858,0.611120528046858,0.6126627818613115,0.6126627818613115,0.6126627818613115,0.6126627818613115,0.6126627818613115,0.6126627818613115,0.6126627818613115,0.6133182250816102,0.6133182250816102,0.6133182250816102,0.6133182250816102,0.6142589510324873,0.6142589510324873,0.6142589510324873,0.6142589510324873,0.6146483590252867,0.6147366013338758,0.6148410847088274,0.6156174456600648,0.6158925021790979,0.6158925021790979,0.6158925021790979,0.6158925021790979,0.6162400038564261,0.6162400038564261,0.6162400038564261,0.6163276470528989
0.8,0.2,0.2,0.491126122692191,0.4939702567910213,0.5058689105356518,0.5058689105356518,0.5158258898467217,0.5194516243533132,0.526107143443616,0.530706167957472,0.5389457968379985,0.5459368994036129,0.5459368994036129,0.5565532681160125,0.5577406967432925,0.5599286099689822,0.5662702739707477,0.5673006801785242,0.5693971105669527,0.5716329360378545,0.5721189496223726,0.5762525531238516,0.5762525531238516,0.5809245021320674,0.5809245021320674,0.5825407909294469,0.5881659139754069,0.5881659139754069,0.5901495937123312,0.5901495937123312,0.5909260418819589,0.5926705696980559,0.5938831346532895,0.5968596675451852,0.5968596675451852,0.5968596675451852,0.598886038185344,0.598886038185344,0.5989222569361429,0.6002263678303262,0.6010921577142274,0.6023586815037035,0.6028366764744137,0.6040281371701057,0.6049499850393419,0.6049499850393419,0.6049499850393419,0.606150131504568,0.606150131504568,0.6075264760121651,0.6086472919558015,0.6086472919558015,0.6086472919558015,0.6091767464889238,0.6096259324523619,0.6096259324523619,0.6096259324523619,0.6103398090719656,0.6103398090719656,0.6114116668128298,0.6114116668128298,0.6122319246292285,0.6125431467114787,0.61378867943957,0.6140092225227093,0.6144265336689084,0.6152721566847569,0.6152721566847569,0.6152721566847569,0.6152721566847569,0.6152721566847569,0.615860742869841,0.6158911760180884,0.6165881205543292,0.6172495390173143,0.6172495390173143,0.6172495390173143,0.6173641468331216,0.6173641468331216,0.6180191355959084,0.6182792560674206,0.6182792560674206,0.6186435257417542,0.6188992807795767,0.61927975113628,0.61927975113628,0.61927975113628,0.61927975113628,0.6194580512993781,0.6195658847478165,0.6197986680399549,0.6197986680399549,0.6203039814096091,0.6205713859199711,0.6207326727351926,0.6207326727351926,0.6210798786004045,0.6212184802470885,0.6212184802470885,0.6219245764794848,0.6219245764794848,0.6219245764794848
0.6,0.8,0.8,0.4535233035722782,0.4535233035722782,0.4535233035722782,0.4660934053147121,0.4731959185277812,0.4731959185277812,0.4826156822155461,0.4826156822155461,0.49034130032052015,0.4928237706786678,0.4928237706786678,0.5075996718560198,0.5075996718560198,0.5075996718560198,0.5137999138639269,0.5137999138639269,0.5173031903571161,0.5173031903571161,0.5216201657302287,0.5231340602207327,0.5270956636136852,0.5289793856776543,0.5332798997941162,0.5332798997941162,0.5390137053227807,0.5418864767895996,0.5418864767895996,0.5418864767895996,0.5458594795799493,0.5458594795799493,0.545900446637475,0.5473506609163815,0.5529435686038374,0.5529435686038374,0.5529435686038374,0.5530741750729419,0.5530741750729419,0.5532535010723066,0.5534950957770627,0.5576963973233233,0.557889012679289,0.5580507718395957,0.5580507718395957,0.5603285056069423,0.5603285056069423,0.5603285056069423,0.5627850329380516,0.5627850329380516,0.5640243840078863,0.5640243840078863,0.5647388231827635,0.5651793510834258,0.5651793510834258,0.5679383746877962,0.5679383746877962,0.5679383746877962,0.5679383746877962,0.5687874781234674,0.568808258427351,0.568808258427351,0.5708395800899303,0.5708395800899303,0.5708395800899303,0.5712378505745238,0.571683051782688,0.5735640547640842,0.5735640547640842,0.5735640547640842,0.5737074265311327,0.5747776014353068,0.5747776014353068,0.5747776014353068,0.5747776014353068,0.57623431418519,0.576497279823767,0.576497279823767,0.5767328115508935,0.5767328115508935,0.5773709708487594,0.5773709708487594,0.5776853035126636,0.5777305066079377,0.5777305066079377,0.5786590000184159,0.5786590000184159,0.5793739898467593,0.579757306764725,0.579757306764725,0.579757306764725,0.5802320760841873,0.5802320760841873,0.5803232848994455,0.5811333434732405,0.5811333434732405,0.5812081327353663,0.5812081327353663,0.5812081327353663,0.5822424166595093,0.5822424166595093,0.5822424166595093
0.8,0.4,0.8,0.45352936521489196,0.4569376419822135,0.4711705394908653,0.4711705394908653,0.4711705394908653,0.4803691609005181,0.4809268842318499,0.49753382607069774,0.49753382607069774,0.49753382607069774,0.49914928555041677,0.5016570127591939,0.5044989942855453,0.5121956029486141,0.5121956029486141,0.5161779959624666,0.5168010958079023,0.5182862568672074,0.5188290875150782,0.5244236562719439,0.5245327564025585,0.5262984182647773,0.5292770756954482,0.5344868267277689,0.5344868267277689,0.5345828538072502,0.5345828538072502,0.5407646184790322,0.5407646184790322,0.5418141142833723,0.5418141142833723,0.5451781612186588,0.5451781612186588,0.5451781612186588,0.5452423308105078,0.5475103446435712,0.5504084064289638,0.5507906862265832,0.5511815840401629,0.5513671649322419,0.5516752072715723,0.5534993283161388,0.5534993283161388,0.5550499729188303,0.5550499729188303,0.5550499729188303,0.5588188049648715,0.5588188049648715,0.5588188049648715,0.5588188049648715,0.5588188049648715,0.5588188049648715,0.5590490365204988,0.5612950471525169,0.5614773512977151,0.5614773512977151,0.5615980529901947,0.562783342500952,0.562783342500952,0.5639233615559855,0.5639233615559855,0.5639233615559855,0.5642567589399201,0.5642567589399201,0.5650671167720749,0.5654968896830637,0.5658204462066895,0.5658204462066895,0.5658204462066895,0.5668209933431265,0.5668209933431265,0.5669296552879197,0.5669296552879197,0.5679749342446456,0.5681292750261013,0.5682041534630377,0.5682041534630377,0.5698552633485263,0.5698552633485263,0.5698552633485263,0.5698552633485263,0.5705648136408633,0.5705648136408633,0.5705648136408633,0.5713561889600647,0.5713561889600647,0.5713561889600647,0.5713561889600647,0.5714300044357915,0.5714300044357915,0.5714643251722701,0.5714643251722701,0.57259964153055,0.57259964153055,0.5733151148171396,0.5733151148171396,0.5733151148171396,0.5733151148171396,0.5733151148171396,0.5733151148171396
0.2,1.0,1.0,0.4292575633271961,0.4292575633271961,0.4292575633271961,0.4477190907668932,0.4477190907668932,0.4528273633327189,0.46974513768157045,0.46974513768157045,0.47376256666037636,0.47483450650626635,0.47483450650626635,0.47557529233818274,0.4829045610581594,0.4888980661853449,0.49211657919919255,0.4938117098854837,0.501260114765348,0.501260114765348,0.501260114765348,0.505251786209405,0.505251786209405,0.5057853430261814,0.5114611048635778,0.5128177404302364,0.5128177404302364,0.5167581494452125,0.5200604336711407,0.5200604336711407,0.5200604336711407,0.5228483134646221,0.5235776896035058,0.5277495765464337,0.5277495765464337,0.5281986405004526,0.5290234870418075,0.5290234870418075,0.530904994978117,0.5331390473495511,0.5331390473495511,0.5344508927635622,0.5356359709459863,0.5369185598305529,0.5369185598305529,0.5394609293637083,0.5394609293637083,0.5402449581203913,0.5429767292832023,0.5432310677501329,0.5432310677501329,0.5433594007289867,0.5447963370910298,0.5448381141124486,0.5455086259697124,0.5475302835457644,0.5475302835457644,0.5476567494723177,0.547931119974539,0.54879369391547,0.5494885611471368,0.5496942879614124,0.550990632763649,0.550990632763649,0.5513788038883413,0.5524650158594147,0.5531194815527537,0.5531194815527537,0.5538426665525967,0.5539374379682914,0.5544374039387711,0.5547548611422325,0.5551388644474603,0.5557286338308819,0.556314670390702,0.5567335199635063,0.5567335199635063,0.5574637012547411,0.5574637012547411,0.5582084609269765,0.5583474630483575,0.5583474630483575,0.5587803310237726,0.5589834819504004,0.5592633668206315,0.5594088823063391,0.560297585245982,0.5603428329505784,0.5604285469606032,0.5609955441342186,0.5612231610536369,0.5612231610536369,0.5614359786803524,0.5615087955954486,0.5615733092802301,0.5621503411257514,0.5621503411257514,0.5624866594094806,0.5627107655497949,0.5631172155368784,0.5631172155368784,0.5633554546830233
0.6,0.4,0.2,0.5021131254991491,0.5021131254991491,0.5233751345188302,0.5233751345188302,0.5269982479804848,0.5408026547791412,0.5408026547791412,0.5430270617454462,0.5446725370842056,0.5496500884906491,0.5604818306107388,0.5604818306107388,0.572694015650476,0.575148291866633,0.575148291866633,0.5762975994176252,0.5762975994176252,0.5762975994176252,0.5818242421450552,0.5818242421450552,0.5875413635672632,0.5875413635672632,0.5916465064819008,0.5916465064819008,0.5916465064819008,0.5928965047589065,0.5965559642235299,0.5965559642235299,0.5965798358469941,0.597704406523143,0.6019444472324754,0.6019444472324754,0.6019444472324754,0.6037551473067284,0.6051603194970285,0.6051603194970285,0.6054982867667676,0.6054982867667676,0.6057119277207088,0.6091767525927339,0.6091767525927339,0.6091767525927339,0.6091767525927339,0.6103102301944211,0.611962298645526,0.6123365907337271,0.6123365907337271,0.612425398978137,0.6146767605301259,0.6146767605301259,0.6160683114218775,0.6160683114218775,0.6160683114218775,0.6170211054283292,0.6170211054283292,0.6174651497787753,0.6182204967317412,0.6183729293747566,0.6183729293747566,0.6184529210223803,0.6194316512905516,0.6194316512905516,0.6204069504364942,0.6204399008451987,0.620640069175301,0.620640069175301,0.6228602023216663,0.6228602023216663,0.6228602023216663,0.6231352330046249,0.6240090538107623,0.6240090538107623,0.6240090538107623,0.6243973088771267,0.6245175743048065,0.6247892887616135,0.6248450002057091,0.6248479113561982,0.6253888112451385,0.6253888112451385,0.6253888112451385,0.6259258955856445,0.6263493486968233,0.6263493486968233,0.6263493486968233,0.6272888218936494,0.6272888218936494,0.6272888218936494,0.6272888218936494,0.6276209519674375,0.6276824460879079,0.6276824460879079,0.6276824460879079,0.62776322062021,0.6283771653889579,0.6283802459594721,0.6283802459594721,0.6284298708680046,0.6286112816467463,0.6297385907178589
0.8,1.0,0.4,0.47303733789075547,0.47303733789075547,0.47303733789075547,0.4750847737961093,0.49006976056717266,0.4907488649679,0.5024496962862537,0.5112696058127179,0.5150454232373018,0.516693204229735,0.516693204229735,0.5282228198432338,0.5282228198432338,0.5282228198432338,0.5388677072210344,0.5396302266880652,0.5442101084487654,0.5442101084487654,0.5444164459134189,0.5461589141321523,0.5461589141321523,0.5533744772251147,0.5533744772251147,0.5533744772251147,0.5558495935951694,0.5613820692718385,0.5613820692718385,0.5653172781558594,0.5653172781558594,0.5653172781558594,0.5653172781558594,0.5653172781558594,0.5673176059232165,0.5675962202472077,0.5693767469405963,0.5702095475969067,0.5724060898586899,0.5742972895516473,0.5761598211008702,0.5761598211008702,0.5770838822527626,0.5776441612192509,0.5788909215725334,0.5801142434747347,0.5811460551780638,0.5814437072235069,0.5826327844544804,0.5840283445449678,0.5840888110776769,0.586089689333467,0.5866878055455672,0.5866878055455672,0.5871433239386197,0.5899589383694913,0.5899589383694913,0.5899589383694913,0.5899589383694913,0.5920142299848058,0.5920142299848058,0.5925492044294507,0.5933664410085131,0.593452953468078,0.5942739536374785,0.5942739536374785,0.5946838204640845,0.5964596653134516,0.5964596653134516,0.596628328827405,0.5967720032069745,0.5973557128375329,0.5973557128375329,0.5983652187224878,0.5983652187224878,0.5994954077757038,0.599626291930356,0.599626291930356,0.5996530928975449,0.6003300429142943,0.600805690598316,0.600805690598316,0.600805690598316,0.6011891260695945,0.6013533187429672,0.6013533187429672,0.6014926729949981,0.6014926729949981,0.6025625194833693,0.6028600413673896,0.6028600413673896,0.6028600413673896,0.6028600413673896,0.6031085171852579,0.6031085171852579,0.6031659532409324,0.6038366278227897,0.6038366278227897,0.6038366278227897,0.6039138866958474,0.6045691050164054,0.6045691050164054
